행정동코드,count_더벤티,count_매머드커피,count_메가커피,count_빽다방,count_컴포즈커피,total_workers,female_workers,당월_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드_명
1165062100,0.0,0.0,0.0,0.0,0.0,13658.0,6263.0,1129148222.0,385589063.0,466386918.0,1791036.0,85874531.0,184792704.0,201989227.0,177004257.0,200524225.0,방배4동
1165065100,0.0,8.0,8.0,1.0,3.0,50256.0,19595.0,4002037175.0,1551721501.0,1558575627.0,5609800.0,375660458.0,1060286496.0,795224590.0,459557936.0,413957839.0,양재1동
1165065100,0.0,8.0,8.0,1.0,3.0,50256.0,19595.0,1881422234.0,600103267.0,736025269.0,5951596.0,135866881.0,299814066.0,360399227.0,272679787.0,261416975.0,양재1동
1165065200,0.0,0.0,0.0,0.0,0.0,49805.0,16674.0,6717952152.0,2424899506.0,2334753211.0,15304509.0,706480790.0,1567789738.0,1188304935.0,817087835.0,464684911.0,양재2동
1165065200,0.0,0.0,0.0,0.0,0.0,49805.0,16674.0,2272564228.0,882114026.0,1012913988.0,3524514.0,123557393.0,358810329.0,510463995.0,438659460.0,460012322.0,양재2동
1165066000,0.0,1.0,0.0,1.0,0.0,10530.0,4809.0,301543990.0,160645950.0,119813897.0,1149290.0,38725295.0,106798429.0,70279432.0,52074851.0,11432545.0,내곡동
1165066000,0.0,1.0,0.0,1.0,0.0,10530.0,4809.0,129151241.0,44786940.0,67713815.0,708952.0,8282900.0,25864698.0,35607690.0,21332138.0,20704375.0,내곡동
1168052100,1.0,7.0,11.0,1.0,4.0,48274.0,23523.0,5953084290.0,2402955195.0,2552943637.0,33736631.0,1124242703.0,1830843262.0,881834675.0,696561356.0,388680214.0,논현1동
1168052100,1.0,7.0,11.0,1.0,4.0,48274.0,23523.0,732635539.0,248643301.0,403013666.0,3091556.0,123993359.0,198606391.0,124671518.0,110038931.0,91255214.0,논현1동
1168053100,0.0,0.0,0.0,0.0,0.0,71049.0,30929.0,7452796350.0,2803524408.0,2926653963.0,28625728.0,1089262356.0,2232083332.0,1249387835.0,766873095.0,363946041.0,논현2동
1168053100,0.0,0.0,0.0,0.0,0.0,71049.0,30929.0,1269062917.0,409122389.0,518828304.0,1733079.0,155388281.0,283914486.0,217149672.0,140381222.0,129383949.0,논현2동
1168054500,0.0,0.0,0.0,0.0,0.0,32040.0,18006.0,7016067866.0,2202279902.0,3839074587.0,49687389.0,1480906990.0,2282001183.0,1139546826.0,722845422.0,366366690.0,압구정동
1168054500,0.0,0.0,0.0,0.0,0.0,32040.0,18006.0,1210578422.0,381980199.0,698211029.0,7715227.0,201803245.0,282702056.0,218659910.0,187107477.0,182203317.0,압구정동
1168056500,0.0,1.0,2.0,0.0,0.0,40724.0,22343.0,3525036749.0,1552400610.0,1482418541.0,9246508.0,591423461.0,1463109712.0,478738519.0,328275326.0,164025627.0,청담동
1168056500,0.0,1.0,2.0,0.0,0.0,40724.0,22343.0,1395354065.0,420248199.0,704232402.0,2869706.0,92249250.0,260092221.0,361690660.0,191078350.0,216500422.0,청담동
1168058000,0.0,7.0,7.0,0.0,2.0,,,8364544876.0,3111141977.0,3334299156.0,25604312.0,1145716588.0,2485234520.0,1596077811.0,788442791.0,404365106.0,삼성1동
1168058000,0.0,7.0,7.0,0.0,2.0,,,3420793983.0,1214716087.0,1535707068.0,16989226.0,518956534.0,997498240.0,657982465.0,374357387.0,184639303.0,삼성1동
1168059000,0.0,0.0,0.0,0.0,0.0,48922.0,24144.0,4127269944.0,1613878362.0,1519889241.0,7240059.0,486755230.0,1144173603.0,746642761.0,466797884.0,282158074.0,삼성2동
1168059000,0.0,0.0,0.0,0.0,0.0,48922.0,24144.0,812900572.0,256449251.0,428352494.0,1746325.0,62161186.0,151042441.0,201588208.0,164356016.0,103907565.0,삼성2동
1168060000,0.0,7.0,15.0,3.0,7.0,7565.0,4504.0,2265428605.0,900484811.0,1228046263.0,121072529.0,191031940.0,255943398.0,799074715.0,576094068.0,185314422.0,대치1동
1168060000,0.0,7.0,15.0,3.0,7.0,7565.0,4504.0,1760405215.0,686626564.0,911404657.0,30208301.0,69412362.0,170124742.0,575238027.0,468452538.0,284595253.0,대치1동
1168061000,0.0,0.0,0.0,0.0,0.0,59589.0,24552.0,5161885177.0,2011624507.0,2199676769.0,82748425.0,582797014.0,1407345390.0,1289613382.0,654518034.0,194279032.0,대치2동
1168061000,0.0,0.0,0.0,0.0,0.0,59589.0,24552.0,874256372.0,337904061.0,391643317.0,8820034.0,54974312.0,136336446.0,262908764.0,176687822.0,89819996.0,대치2동
1168063000,0.0,0.0,0.0,0.0,0.0,32040.0,14187.0,7885620972.0,2916134194.0,3287742159.0,194844158.0,811114160.0,1637505674.0,1788085022.0,1342957445.0,429369883.0,대치4동
1168063000,0.0,0.0,0.0,0.0,0.0,32040.0,14187.0,1530269722.0,542154813.0,788046690.0,18111376.0,137096372.0,255687698.0,435481448.0,322466474.0,161358140.0,대치4동
1168064000,3.0,12.0,23.0,5.0,5.0,177049.0,79275.0,33064808965.0,12171903658.0,14773153574.0,212321179.0,7325926256.0,9728193874.0,4778335056.0,3230448534.0,1669832320.0,역삼1동
1168064000,3.0,12.0,23.0,5.0,5.0,177049.0,79275.0,3685766106.0,1147425133.0,1860571334.0,13793975.0,581687239.0,967787913.0,656137918.0,481008892.0,307580533.0,역삼1동
1168065000,0.0,0.0,0.0,0.0,0.0,40283.0,17477.0,3888381598.0,1563058465.0,1520844345.0,13226730.0,526918472.0,1020349389.0,787855724.0,510688524.0,224863955.0,역삼2동
1168065000,0.0,0.0,0.0,0.0,0.0,40283.0,17477.0,4590907652.0,1570726687.0,2272331418.0,6132679.0,422591035.0,944166659.0,1110976573.0,799803098.0,559388064.0,역삼2동
1168065500,0.0,2.0,4.0,0.0,2.0,19283.0,8598.0,955346655.0,323521877.0,345764364.0,3392516.0,117981835.0,221308332.0,151978374.0,115841264.0,58783921.0,도곡1동
1168065500,0.0,2.0,4.0,0.0,2.0,19283.0,8598.0,1351330942.0,496508164.0,664738033.0,2865495.0,85124073.0,194724952.0,304313186.0,268472033.0,305746462.0,도곡1동
1168065600,0.0,0.0,0.0,0.0,0.0,20512.0,8793.0,3197167893.0,1142030034.0,1501528192.0,10771410.0,449192662.0,804328852.0,560972216.0,469198714.0,349094367.0,도곡2동
1168065600,0.0,0.0,0.0,0.0,0.0,20512.0,8793.0,1623009093.0,613797275.0,775794502.0,2540798.0,79214063.0,230846340.0,309077429.0,309486150.0,458427001.0,도곡2동
1168066000,1.0,0.0,4.0,0.0,4.0,1377.0,499.0,,,,,,,,,,
1168067000,0.0,0.0,2.0,1.0,1.0,7005.0,2736.0,378290958.0,168879716.0,191405561.0,7785761.0,57463807.0,62818192.0,96865414.0,85284380.0,50067727.0,개포2동
1168067000,0.0,0.0,2.0,1.0,1.0,7005.0,2736.0,293572083.0,123746605.0,140823328.0,2347122.0,16182760.0,44623132.0,90960631.0,50344238.0,60112048.0,개포2동
1168067000,0.0,0.0,2.0,1.0,1.0,4587.0,2926.0,378290958.0,168879716.0,191405561.0,7785761.0,57463807.0,62818192.0,96865414.0,85284380.0,50067727.0,개포2동
1168067000,0.0,0.0,2.0,1.0,1.0,4587.0,2926.0,293572083.0,123746605.0,140823328.0,2347122.0,16182760.0,44623132.0,90960631.0,50344238.0,60112048.0,개포2동
1168069000,0.0,0.0,0.0,0.0,0.0,11962.0,4309.0,834009149.0,322741172.0,367593053.0,7980131.0,80197733.0,163965685.0,176692316.0,156989627.0,104508732.0,개포4동
1168069000,0.0,0.0,0.0,0.0,0.0,11962.0,4309.0,264711093.0,95540708.0,116882969.0,2908934.0,18777660.0,41783567.0,46517763.0,55124547.0,47311207.0,개포4동
1168070000,1.0,1.0,3.0,0.0,2.0,10206.0,4542.0,1487869687.0,603277934.0,693590712.0,6699241.0,155466178.0,436013885.0,408177857.0,184286607.0,106224881.0,세곡동
1168070000,1.0,1.0,3.0,0.0,2.0,10206.0,4542.0,563462611.0,219448636.0,249814694.0,1491292.0,35753141.0,111874953.0,148076285.0,87170470.0,84897189.0,세곡동
1168072000,0.0,3.0,2.0,0.0,1.0,9706.0,7100.0,746852359.0,292869061.0,383200905.0,1358278.0,48339692.0,133080692.0,177579929.0,158104116.0,157607257.0,일원본동
1168073000,0.0,0.0,0.0,0.0,0.0,6850.0,2379.0,552328891.0,263061296.0,254035730.0,2829850.0,70729441.0,147035855.0,139006228.0,91199807.0,66295850.0,일원1동
1168073000,0.0,0.0,0.0,0.0,0.0,6850.0,2379.0,163866350.0,66689247.0,69134881.0,220538.0,12016443.0,24910229.0,31186120.0,22201549.0,45289249.0,일원1동
1168074000,0.0,0.0,0.0,0.0,0.0,,,172491271.0,97379760.0,60650709.0,200234.0,17306325.0,47943859.0,42482617.0,34264564.0,15832871.0,일원2동
1168075000,0.0,0.0,0.0,0.0,0.0,16635.0,8157.0,2305350139.0,1092585528.0,973800184.0,13204052.0,281643764.0,598641155.0,485189729.0,376634492.0,311072524.0,수서동
1168075000,0.0,0.0,0.0,0.0,0.0,16635.0,8157.0,271699710.0,111358263.0,133030591.0,1349076.0,16819364.0,53157995.0,58256363.0,48657013.0,66149042.0,수서동
1171051000,0.0,0.0,1.0,0.0,1.0,2235.0,1144.0,55519711.0,21025619.0,33065913.0,1171305.0,7126945.0,11891865.0,6090890.0,10187078.0,17623449.0,풍납1동
1171051000,0.0,0.0,1.0,0.0,1.0,2235.0,1144.0,202232970.0,77768777.0,95708399.0,481598.0,15499560.0,34470501.0,34872647.0,37369529.0,50783342.0,풍납1동
1171052000,0.0,0.0,0.0,0.0,0.0,,,295363207.0,116706063.0,167332921.0,528100.0,24951144.0,56357324.0,64675788.0,72453434.0,65073196.0,풍납2동
1171052000,0.0,0.0,0.0,0.0,0.0,,,327611291.0,106736457.0,170179095.0,1843872.0,20900008.0,47662147.0,61548461.0,69046997.0,75914068.0,풍납2동
1171053100,0.0,1.0,4.0,0.0,3.0,4160.0,2323.0,263783458.0,125583351.0,129097456.0,1519758.0,31459943.0,64852061.0,59438349.0,57987219.0,39423475.0,거여1동
1171053100,0.0,1.0,4.0,0.0,3.0,4160.0,2323.0,224117815.0,107499373.0,108910289.0,520024.0,19130955.0,34810892.0,40516963.0,68639152.0,52791675.0,거여1동
1171053200,0.0,0.0,0.0,0.0,0.0,4618.0,2309.0,221593331.0,93011186.0,111227043.0,7501564.0,27526365.0,44916995.0,43662117.0,54944966.0,25686225.0,거여2동
1171053200,0.0,0.0,0.0,0.0,0.0,4618.0,2309.0,451222247.0,172756642.0,248833645.0,1973614.0,32382477.0,79589356.0,112564346.0,111653485.0,83427009.0,거여2동
1171054000,1.0,0.0,3.0,0.0,1.0,2880.0,1163.0,163512171.0,87813207.0,74429476.0,3804899.0,23560350.0,40146969.0,36864525.0,30204055.0,27661884.0,마천1동
1171054000,1.0,0.0,3.0,0.0,1.0,2880.0,1163.0,85010329.0,40692879.0,44088223.0,0.0,5199622.0,12721263.0,17122414.0,24224369.0,25513435.0,마천1동
1171055000,0.0,0.0,0.0,0.0,0.0,4624.0,2219.0,881359337.0,348346257.0,495854055.0,8706179.0,161760530.0,198238408.0,186211869.0,174958984.0,114324342.0,마천2동
1171055000,0.0,0.0,0.0,0.0,0.0,4624.0,2219.0,815419160.0,304939741.0,397004150.0,3649524.0,47036731.0,120544012.0,167119429.0,195873795.0,167720401.0,마천2동
1171056100,2.0,3.0,7.0,5.0,3.0,8116.0,3481.0,649029504.0,241050011.0,336546176.0,6949754.0,70306521.0,145854964.0,146817773.0,118173474.0,89493706.0,방이1동
1171056100,2.0,3.0,7.0,5.0,3.0,8116.0,3481.0,792875051.0,303630657.0,367451819.0,3107904.0,46778496.0,123338640.0,170800657.0,183894148.0,143162629.0,방이1동
1171056200,0.0,0.0,0.0,0.0,0.0,23723.0,9951.0,3162540247.0,1387026012.0,1547860022.0,25505413.0,749334409.0,990650670.0,496668239.0,373025227.0,299702076.0,방이2동
1171056200,0.0,0.0,0.0,0.0,0.0,23723.0,9951.0,661221563.0,263319687.0,305681239.0,1692685.0,62360403.0,140293114.0,153093903.0,110220701.0,101340118.0,방이2동
1171056600,0.0,0.0,0.0,0.0,0.0,5256.0,2488.0,519643414.0,175437050.0,303052140.0,5417472.0,85374763.0,116976300.0,104778696.0,85480501.0,80461456.0,오륜동
1171057000,0.0,1.0,4.0,0.0,2.0,19623.0,8074.0,2664697619.0,1154856979.0,1395834533.0,77350818.0,347558627.0,632940906.0,498951651.0,555842286.0,438047215.0,오금동
1171057000,0.0,1.0,4.0,0.0,2.0,19623.0,8074.0,300133474.0,127701610.0,150441990.0,4365135.0,19530377.0,40311800.0,69213653.0,73938844.0,70783794.0,오금동
1171058000,2.0,0.0,4.0,2.0,2.0,14112.0,5954.0,2300368607.0,737003959.0,1496840111.0,33066478.0,864941488.0,718975020.0,267903144.0,240741533.0,108216409.0,송파1동
1171058000,2.0,0.0,4.0,2.0,2.0,14112.0,5954.0,534673430.0,236304040.0,254112250.0,2035176.0,71734717.0,166504849.0,87913238.0,84852436.0,77375877.0,송파1동
1171059000,0.0,0.0,0.0,0.0,0.0,4096.0,2233.0,649112291.0,287378291.0,301789628.0,7155446.0,77596341.0,179127836.0,135616976.0,114980812.0,74690507.0,송파2동
1171059000,0.0,0.0,0.0,0.0,0.0,4096.0,2233.0,851311643.0,338513383.0,471230593.0,5613383.0,49139313.0,154637789.0,236845032.0,191983802.0,171524655.0,송파2동
1171060000,2.0,0.0,4.0,3.0,2.0,16310.0,7395.0,3287857623.0,1394443408.0,1467704281.0,14547994.0,523038653.0,889721478.0,515334836.0,525455559.0,394049167.0,석촌동
1171060000,2.0,0.0,4.0,3.0,2.0,16310.0,7395.0,299008976.0,118617684.0,152282115.0,1739448.0,27900109.0,72814267.0,64067224.0,54534850.0,49843900.0,석촌동
1171061000,0.0,1.0,3.0,2.0,2.0,10201.0,4588.0,1348987895.0,611630574.0,614244701.0,18771103.0,177957459.0,394685410.0,295040116.0,218975493.0,120445690.0,삼전동
1171061000,0.0,1.0,3.0,2.0,2.0,10201.0,4588.0,1302580841.0,468771540.0,621383739.0,4960910.0,96801253.0,254737327.0,285791425.0,255427363.0,192437002.0,삼전동
1171062000,2.0,3.0,7.0,2.0,2.0,27900.0,10632.0,2048925160.0,849641912.0,743581415.0,6829093.0,253964146.0,500543984.0,350035716.0,278712196.0,203138189.0,가락본동
1171062000,2.0,3.0,7.0,2.0,2.0,27900.0,10632.0,367759104.0,151587405.0,169495244.0,792677.0,32521003.0,67444811.0,74360954.0,68966895.0,76996309.0,가락본동
1171063100,0.0,0.0,0.0,0.0,0.0,13024.0,4461.0,759265242.0,442057991.0,216739262.0,667761.0,50600779.0,197981573.0,146610062.0,117752346.0,145184732.0,가락1동
1171063200,0.0,0.0,0.0,0.0,0.0,12039.0,5531.0,757017249.0,325505036.0,396264569.0,13264087.0,103317190.0,173112340.0,171335718.0,156420681.0,104319593.0,가락2동
1171063200,0.0,0.0,0.0,0.0,0.0,12039.0,5531.0,761029789.0,276986450.0,400044466.0,2379246.0,38449156.0,119883008.0,171705371.0,176260603.0,168353534.0,가락2동
1171064100,3.0,2.0,7.0,2.0,3.0,7481.0,2784.0,378235612.0,152752078.0,172034704.0,3049009.0,52944943.0,100158621.0,87773224.0,47389776.0,33471211.0,문정1동
1171064200,0.0,0.0,3.0,1.0,1.0,99251.0,29287.0,4464870686.0,1973365734.0,1787391969.0,8581436.0,614489700.0,1393710015.0,971671792.0,521278490.0,251026271.0,문정2동
1171064200,0.0,0.0,3.0,1.0,1.0,99251.0,29287.0,2095293470.0,827290883.0,1142326278.0,6780327.0,242441068.0,641815274.0,502303092.0,335544023.0,240733378.0,문정2동
1171064600,0.0,0.0,0.0,0.0,0.0,9332.0,3508.0,761151414.0,295566561.0,403401940.0,4669784.0,80149552.0,193229477.0,164746556.0,169941117.0,86232011.0,장지동
1171064600,0.0,0.0,0.0,0.0,0.0,9332.0,3508.0,418815084.0,173473978.0,206385071.0,1105045.0,20295287.0,76550289.0,106828680.0,89853912.0,85225831.0,장지동
1171064700,0.0,0.0,0.0,0.0,0.0,7667.0,3567.0,2600708934.0,1044939883.0,1362424948.0,14021628.0,260169024.0,814758712.0,732970778.0,362779112.0,222665582.0,위례동
1171064700,0.0,0.0,0.0,0.0,0.0,7667.0,3567.0,351651814.0,134624369.0,198013516.0,1709456.0,18539790.0,77482022.0,130570822.0,60086873.0,44248923.0,위례동
1171065000,0.0,3.0,4.0,2.0,1.0,24029.0,9470.0,4181864932.0,1898127088.0,2032922143.0,83948182.0,949339725.0,1161298798.0,764239112.0,638561423.0,333661988.0,잠실본동
1171065000,0.0,3.0,4.0,2.0,1.0,24029.0,9470.0,1364247163.0,561339232.0,758328255.0,8016920.0,96828639.0,228635023.0,495597713.0,288339184.0,202250008.0,잠실본동
1171067000,0.0,0.0,0.0,0.0,0.0,4105.0,2463.0,2754684562.0,983175656.0,1698493097.0,46857071.0,303930241.0,606037196.0,1052150387.0,497617596.0,175076261.0,잠실2동
1171067000,0.0,0.0,0.0,0.0,0.0,4105.0,2463.0,840790592.0,303688812.0,495205239.0,2475901.0,34675943.0,123715603.0,360208807.0,176123122.0,101694674.0,잠실2동
1171068000,0.0,0.0,0.0,0.0,0.0,,,1444215258.0,601929644.0,809743665.0,6736296.0,178120650.0,388727389.0,363841729.0,236755270.0,237491976.0,잠실3동
1171068000,0.0,0.0,0.0,0.0,0.0,,,631733338.0,216029264.0,368882537.0,2252146.0,50762457.0,103557670.0,208011027.0,133458218.0,86870284.0,잠실3동
1171069000,2.0,3.0,5.0,1.0,3.0,1853.0,1178.0,103327601.0,35719930.0,57159377.0,710790.0,5765000.0,20905632.0,44177341.0,15025931.0,6294614.0,잠실4동
1171069000,2.0,3.0,5.0,1.0,3.0,1853.0,1178.0,111000000.0,34734541.0,70150519.0,316409.0,7601175.0,24928870.0,39850944.0,18718501.0,13469163.0,잠실4동
1171071000,0.0,0.0,0.0,0.0,0.0,66677.0,28763.0,6613394008.0,2686343522.0,3156472505.0,24171941.0,1052394697.0,1999070772.0,1313817192.0,948397466.0,504963957.0,잠실6동
1171071000,0.0,0.0,0.0,0.0,0.0,66677.0,28763.0,6519936853.0,1931502786.0,4568144736.0,48173084.0,1777547527.0,2391573189.0,1365156663.0,687357862.0,229839195.0,잠실6동
1171072000,0.0,0.0,0.0,0.0,0.0,1259.0,741.0,43112548.0,12392176.0,16557885.0,0.0,305391.0,3311569.0,6508636.0,9662748.0,9161716.0,잠실7동
1174051500,1.0,3.0,5.0,1.0,4.0,5422.0,2294.0,778231027.0,442956310.0,294619878.0,1950619.0,78208309.0,272700456.0,234187012.0,104056082.0,46473713.0,강일동
1174051500,1.0,3.0,5.0,1.0,4.0,5422.0,2294.0,616842171.0,224403536.0,254853151.0,708206.0,35316813.0,102781208.0,148097010.0,105805316.0,86548136.0,강일동
1174052000,0.0,0.0,0.0,0.0,0.0,7234.0,4323.0,938968138.0,388950189.0,468082547.0,671904.0,58719929.0,174144621.0,272216383.0,188766803.0,162513097.0,상일동
1174052000,0.0,0.0,0.0,0.0,0.0,7234.0,4323.0,138687391.0,47598451.0,60870637.0,189975.0,5404806.0,18318780.0,35578356.0,23266256.0,25710912.0,상일동
1174052000,0.0,0.0,0.0,0.0,0.0,16429.0,4478.0,938968138.0,388950189.0,468082547.0,671904.0,58719929.0,174144621.0,272216383.0,188766803.0,162513097.0,상일동
1174052000,0.0,0.0,0.0,0.0,0.0,16429.0,4478.0,138687391.0,47598451.0,60870637.0,189975.0,5404806.0,18318780.0,35578356.0,23266256.0,25710912.0,상일동
1174053000,1.0,1.0,5.0,2.0,4.0,7748.0,4809.0,1573779855.0,669706845.0,839170411.0,7974903.0,120826234.0,298919548.0,375611240.0,349085330.0,356459999.0,명일제1동
1174053000,1.0,1.0,5.0,2.0,4.0,7748.0,4809.0,991672172.0,399587095.0,543011484.0,4878390.0,69228185.0,181494616.0,279334237.0,201437179.0,206225972.0,명일제1동
1174054000,0.0,0.0,0.0,0.0,0.0,5130.0,2943.0,1929356285.0,777383802.0,1102504775.0,84926766.0,238120928.0,348104587.0,644154446.0,362308708.0,202273138.0,명일제2동
1174054000,0.0,0.0,0.0,0.0,0.0,5130.0,2943.0,2454011349.0,867144791.0,1375351459.0,24975482.0,134869675.0,347294294.0,876717120.0,526996997.0,331642683.0,명일제2동
1174055000,1.0,3.0,3.0,2.0,1.0,3087.0,1719.0,26249472.0,13520578.0,11745734.0,967283.0,1310086.0,5269105.0,8080427.0,6365063.0,3274348.0,고덕제1동
1174056000,0.0,0.0,0.0,0.0,0.0,10022.0,3900.0,91748400.0,35887899.0,53814685.0,2444271.0,16051003.0,25285717.0,24293382.0,12867353.0,8760860.0,고덕제2동
1174056000,0.0,0.0,0.0,0.0,0.0,10022.0,3900.0,452822480.0,185776858.0,258218863.0,2162442.0,31307368.0,99031239.0,148467783.0,73141197.0,89885693.0,고덕제2동
1174057000,0.0,1.0,4.0,0.0,1.0,6728.0,3703.0,303806567.0,148062700.0,143128912.0,1538781.0,37103010.0,79951731.0,59969810.0,66293359.0,46334917.0,암사제1동
1174057000,0.0,1.0,4.0,0.0,1.0,6728.0,3703.0,384283702.0,194228556.0,179729802.0,2866892.0,25885246.0,77722855.0,84655776.0,85353061.0,97474528.0,암사제1동
1174058000,0.0,0.0,0.0,0.0,0.0,3596.0,1848.0,232644125.0,105340542.0,107962879.0,2350171.0,29415955.0,65700067.0,43229064.0,40462108.0,32146061.0,암사제2동
1174058000,0.0,0.0,0.0,0.0,0.0,3596.0,1848.0,586548001.0,222896624.0,356817507.0,3149122.0,47130945.0,128316416.0,171358056.0,132799583.0,96960010.0,암사제2동
1174059000,0.0,0.0,0.0,0.0,0.0,3046.0,1565.0,374973166.0,151929027.0,204620180.0,4894240.0,29098765.0,79794091.0,144319454.0,67820695.0,30621965.0,암사제3동
1174059000,0.0,0.0,0.0,0.0,0.0,3046.0,1565.0,431478187.0,165444493.0,264699829.0,983788.0,14579917.0,64678091.0,174896957.0,98104577.0,76900993.0,암사제3동
1174060000,1.0,1.0,9.0,2.0,4.0,5809.0,3112.0,467056278.0,218099347.0,241734225.0,5586394.0,84040332.0,138881238.0,97688817.0,80101877.0,53534915.0,천호제1동
1174060000,1.0,1.0,9.0,2.0,4.0,5809.0,3112.0,814087186.0,282676012.0,522375005.0,2679606.0,59886861.0,162982044.0,186564754.0,186666503.0,206271250.0,천호제1동
1174061000,0.0,0.0,0.0,0.0,0.0,15918.0,8300.0,1566058322.0,752250119.0,740596569.0,24069268.0,375666551.0,476773955.0,235226022.0,208012981.0,173097912.0,천호제2동
1174061000,0.0,0.0,0.0,0.0,0.0,15918.0,8300.0,516752529.0,196885984.0,297846911.0,2375344.0,75924715.0,117242692.0,92837850.0,99278899.0,107073395.0,천호제2동
1174062000,0.0,0.0,0.0,0.0,0.0,11139.0,5339.0,344533737.0,158615477.0,184113081.0,3407347.0,102242328.0,112435233.0,52444987.0,49298623.0,22900043.0,천호제3동
1174062000,0.0,0.0,0.0,0.0,0.0,11139.0,5339.0,89323637.0,33237359.0,53849165.0,1099073.0,16118746.0,22639742.0,12977666.0,17643461.0,16607836.0,천호제3동
1174064000,2.0,2.0,6.0,2.0,4.0,20271.0,9160.0,1203979213.0,502182127.0,619645335.0,5601844.0,172686195.0,370049987.0,267837120.0,195624314.0,110028004.0,성내제1동
1174064000,2.0,2.0,6.0,2.0,4.0,20271.0,9160.0,426659610.0,155235012.0,214626829.0,2436995.0,44046909.0,83780159.0,102467092.0,89356363.0,47774321.0,성내제1동
1174065000,0.0,0.0,0.0,0.0,0.0,7782.0,3917.0,576431465.0,283266089.0,279728491.0,4133513.0,111394396.0,198851932.0,107072241.0,80881147.0,60661351.0,성내제2동
1174065000,0.0,0.0,0.0,0.0,0.0,7782.0,3917.0,695445324.0,284256379.0,393974071.0,1375403.0,70739915.0,167653313.0,170845558.0,132169699.0,135446561.0,성내제2동
1174066000,0.0,0.0,0.0,0.0,0.0,8982.0,4593.0,987854643.0,391523306.0,482875483.0,6645710.0,135039182.0,246637945.0,194036444.0,167686035.0,124353473.0,성내제3동
1174066000,0.0,0.0,0.0,0.0,0.0,8982.0,4593.0,2017109114.0,808250745.0,1167363477.0,12037434.0,203008378.0,378395889.0,482699892.0,501901220.0,397571413.0,성내제3동
1174068500,1.0,2.0,6.0,1.0,1.0,20385.0,10083.0,2603415617.0,1185373014.0,1129851540.0,11729626.0,403778446.0,709612826.0,501991740.0,410667316.0,277444594.0,길동
1174068500,1.0,2.0,6.0,1.0,1.0,20385.0,10083.0,1176185622.0,454542396.0,675017053.0,2337598.0,103966230.0,226143855.0,251241496.0,268261480.0,277608785.0,길동
1174069000,0.0,2.0,4.0,0.0,2.0,573.0,259.0,,,,,,,,,,
1174070000,0.0,0.0,0.0,0.0,0.0,9969.0,5353.0,634176909.0,249978129.0,336818125.0,2297613.0,92369911.0,152527622.0,132875406.0,115145038.0,91580660.0,둔촌제2동
1174070000,0.0,0.0,0.0,0.0,0.0,9969.0,5353.0,433195053.0,207611363.0,202443271.0,231341.0,30300139.0,68202648.0,88618431.0,81334733.0,141367343.0,둔촌제2동
